1,4,10,2,20,U,1,38.9,,,,,,,,,,,,,,,,,,,,,,,,
60,20,40,2,80,S,1,103179,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,
61,22,44,2,88,S,1,10458785.1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,,
62,22,44,2,88,U,1,13712958.8,,,,,,,,,,,,,,,,,,,,,,,,
63,22,44,2,88,U,1,15288334.8,,,,,,,,,,,,,,,,,,,,,,,,
64,22,44,2,88,U,1,12663096.9,,,,,,,,,,,,,,,,,,,,,,,,
65,22,44,2,88,U,1,13252864.1,,,,,,,,,,,,,,,,,,,,,,,,
66,22,44,2,88,U,1,13197847.1,,,,,,,,,,,,,,,,,,,,,,,,
67,22,44,2,88,U,1,13978031.2,,,,,,,,,,,,,,,,,,,,,,,,
68,22,44,2,88,U,1,13585957.8,,,,,,,,,,,,,,,,,,,,,,,,
69,22,44,2,88,U,1,12989693.9,,,,,,,,,,,,,,,,,,,,,,,,
70,22,44,2,88,U,1,12552861.2,,,,,,,,,,,,,,,,,,,,,,,,
71,24,48,2,96,S,1,11126550,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
72,24,48,2,96,U,1,57570574,,,,,,,,,,,,,,,,,,,,,,,,
73,24,48,2,96,U,1,57127142,,,,,,,,,,,,,,,,,,,,,,,,
74,24,48,2,96,S,1,26848805.9,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
75,24,48,2,96,U,1,59780364,,,,,,,,,,,,,,,,,,,,,,,,
76,24,48,2,96,U,1,55397661.9,,,,,,,,,,,,,,,,,,,,,,,,
77,24,48,2,96,U,1,54377763,,,,,,,,,,,,,,,,,,,,,,,,
78,24,48,2,96,U,1,52575195.1,,,,,,,,,,,,,,,,,,,,,,,,
79,24,48,2,96,U,1,52619559.8,,,,,,,,,,,,,,,,,,,,,,,,
80,24,48,2,96,S,1,12031551.8,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1
81,4,20,3,60,U,1,37,,,,,,,,,,,,,,,,,,,,,,,,
82,4,20,3,60,S,1,29.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,
83,4,20,3,60,S,1,17.9,0,1,1,0,,,,,,,,,,,,,,,,,,,,
84,4,20,3,60,S,1,45.1,1,1,1,0,,,,,,,,,,,,,,,,,,,,
85,4,20,3,60,U,1,125.2,,,,,,,,,,,,,,,,,,,,,,,,
86,4,20,3,60,S,1,77.2,1,1,0,1,,,,,,,,,,,,,,,,,,,,
87,4,20,3,60,U,1,128,,,,,,,,,,,,,,,,,,,,,,,,
88,4,20,3,60,U,1,74.9,,,,,,,,,,,,,,,,,,,,,,,,
89,4,20,3,60,U,1,47,,,,,,,,,,,,,,,,,,,,,,,,
90,4,20,3,60,S,1,152.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,
91,8,40,3,120,S,1,424.9,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,
92,8,40,3,120,S,1,30.3,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,
93,8,40,3,120,S,1,494.7,1,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,
94,8,40,3,120,U,1,857.8,,,,,,,,,,,,,,,,,,,,,,,,
95,8,40,3,120,U,1,638,,,,,,,,,,,,,,,,,,,,,,,,
96,8,40,3,120,U,1,757.9,,,,,,,,,,,,,,,,,,,,,,,,
97,8,40,3,120,U,1,701.9,,,,,,,,,,,,,,,,,,,,,,,,
98,8,40,3,120,U,1,717.9,,,,,,,,,,,,,,,,,,,,,,,,
99,8,40,3,120,U,1,674,,,,,,,,,,,,,,,,,,,,,,,,
100,8,40,3,120,U,1,852.1,,,,,,,,,,,,,,,,,,,,,,,,
101,12,60,3,180,U,1,12532,,,,,,,,,,,,,,,,,,,,,,,,
102,12,60,3,180,S,1,1183,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,
103,12,60,3,180,U,1,12790,,,,,,,,,,,,,,,,,,,,,,,,
104,12,60,3,180,S,1,6821.9,0,1,1,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,
105,12,60,3,180,U,1,12644.8,,,,,,,,,,,,,,,,,,,,,,,,
106,12,60,3,180,U,1,13005,,,,,,,,,,,,,,,,,,,,,,,,
107,12,60,3,180,U,1,12728.9,,,,,,,,,,,,,,,,,,,,,,,,
108,12,60,3,180,U,1,13486.1,,,,,,,,,,,,,,,,,,,,,,,,
109,12,60,3,180,S,1,6231.1,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
110,12,60,3,180,U,1,13167.9,,,,,,,,,,,,,,,,,,,,,,,,
111,16,80,3,240,U,1,223660.9,,,,,,,,,,,,,,,,,,,,,,,,
112,16,80,3,240,S,1,81939,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,,,,,,,,
113,16,80,3,240,U,1,219124.1,,,,,,,,,,,,,,,,,,,,,,,,
114,16,80,3,240,U,1,216747,,,,,,,,,,,,,,,,,,,,,,,,
115,16,80,3,240,U,1,218861.1,,,,,,,,,,,,,,,,,,,,,,,,
116,16,80,3,240,U,1,236936.1,,,,,,,,,,,,,,,,,,,,,,,,
117,16,80,3,240,U,1,229014.2,,,,,,,,,,,,,,,,,,,,,,,,
118,16,80,3,240,U,1,225456,,,,,,,,,,,,,,,,,,,,,,,,
119,16,80,3,240,U,1,233700,,,,,,,,,,,,,,,,,,,,,,,,
120,16,80,3,240,S,1,15780,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,,,,,,,,
121,18,90,3,270,U,1,941001.9,,,,,,,,,,,,,,,,,,,,,,,,
122,18,90,3,270,U,1,881416.1,,,,,,,,,,,,,,,,,,,,,,,,
123,18,90,3,270,U,1,942541.1,,,,,,,,,,,,,,,,,,,,,,,,
124,18,90,3,270,U,1,917855,,,,,,,,,,,,,,,,,,,,,,,,
125,18,90,3,270,U,1,932253.8,,,,,,,,,,,,,,,,,,,,,,,,
126,18,90,3,270,S,1,145129,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,,,,,,
127,18,90,3,270,S,1,61230.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,
128,18,90,3,270,S,1,571449,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,,,,,,
129,18,90,3,270,U,1,869448.9,,,,,,,,,,,,,,,,,,,,,,,,
130,18,90,3,270,S,1,457815.9,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,,,,,,
131,20,100,3,300,S,1,3115982.8,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,,,,
132,20,100,3,300,U,1,3653053,,,,,,,,,,,,,,,,,,,,,,,,
133,20,100,3,300,S,1,2019075.2,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,,,,
134,20,100,3,300,U,1,3835237,,,,,,,,,,,,,,,,,,,,,,,,
135,20,100,3,300,S,1,3270050,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,,,,
136,20,100,3,300,U,1,3609487.3,,,,,,,,,,,,,,,,,,,,,,,,
137,20,100,3,300,U,1,3852690.9,,,,,,,,,,,,,,,,,,,,,,,,
138,20,100,3,300,S,1,1892145.2,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,,,,
139,20,100,3,300,U,1,3670642.1,,,,,,,,,,,,,,,,,,,,,,,,
140,20,100,3,300,U,1,3887779,,,,,,,,,,,,,,,,,,,,,,,,
141,22,110,3,330,S,1,14139287.9,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,,
142,22,110,3,330,S,1,1263954.9,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,,
143,22,110,3,330,U,1,16075941.3,,,,,,,,,,,,,,,,,,,,,,,,
144,22,110,3,330,U,1,15284975.1,,,,,,,,,,,,,,,,,,,,,,,,
145,22,110,3,330,U,1,15243090.2,,,,,,,,,,,,,,,,,,,,,,,,
146,22,110,3,330,U,1,15273687.8,,,,,,,,,,,,,,,,,,,,,,,,
147,22,110,3,330,U,1,17201654,,,,,,,,,,,,,,,,,,,,,,,,
148,22,110,3,330,U,1,16132617,,,,,,,,,,,,,,,,,,,,,,,,
149,22,110,3,330,S,1,13612944.8,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,,
150,22,110,3,330,S,1,2186347,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,,
151,24,120,3,360,U,1,66638941.8,,,,,,,,,,,,,,,,,,,,,,,,
152,24,120,3,360,U,1,62176796,,,,,,,,,,,,,,,,,,,,,,,,
153,24,120,3,360,U,1,69816674.9,,,,,,,,,,,,,,,,,,,,,,,,
154,24,120,3,360,U,1,67808698.9,,,,,,,,,,,,,,,,,,,,,,,,
155,24,120,3,360,U,1,72635872.1,,,,,,,,,,,,,,,,,,,,,,,,
156,24,120,3,360,U,1,63019043,,,,,,,,,,,,,,,,,,,,,,,,
157,24,120,3,360,U,1,70422720.2,,,,,,,,,,,,,,,,,,,,,,,,
158,24,120,3,360,U,1,77019629,,,,,,,,,,,,,,,,,,,,,,,,
159,24,120,3,360,U,1,70708401,,,,,,,,,,,,,,,,,,,,,,,,
160,24,120,3,360,U,1,66457362.9,,,,,,,,,,,,,,,,,,,,,,,,
161,4,40,4,160,S,1,91.1,1,1,1,0,,,,,,,,,,,,,,,,,,,,
162,4,40,4,160,U,1,62.9,,,,,,,,,,,,,,,,,,,,,,,,
163,4,40,4,160,U,1,52.9,,,,,,,,,,,,,,,,,,,,,,,,
164,4,40,4,160,S,1,67.9,0,1,0,1,,,,,,,,,,,,,,,,,,,,
165,4,40,4,160,S,1,104.9,1,1,0,1,,,,,,,,,,,,,,,,,,,,
166,4,40,4,160,S,1,16.9,0,0,0,1,,,,,,,,,,,,,,,,,,,,
167,4,40,4,160,S,1,21.9,0,0,1,0,,,,,,,,,,,,,,,,,,,,
168,4,40,4,160,S,1,98,1,1,0,0,,,,,,,,,,,,,,,,,,,,
169,4,40,4,160,S,1,64.8,1,1,1,1,,,,,,,,,,,,,,,,,,,,
170,4,40,4,160,S,1,59.8,0,1,0,0,,,,,,,,,,,,,,,,,,,,
171,8,80,4,320,S,1,551.9,0,1,1,0,1,1,1,0,,,,,,,,,,,,,,,,
172,8,80,4,320,S,1,747,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,
173,8,80,4,320,S,1,181.2,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,
174,8,80,4,320,S,1,713.8,1,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,
175,8,80,4,320,S,1,451.1,0,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,
176,8,80,4,320,U,1,1156.8,,,,,,,,,,,,,,,,,,,,,,,,
177,8,80,4,320,U,1,935.1,,,,,,,,,,,,,,,,,,,,,,,,
178,8,80,4,320,S,1,1106,1,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,
179,8,80,4,320,U,1,1196.9,,,,,,,,,,,,,,,,,,,,,,,,
180,8,80,4,320,U,1,1087,,,,,,,,,,,,,,,,,,,,,,,,
181,12,120,4,480,S,1,1043.1,0,0,0,0,1,1,1,1,0,1,0,1,,,,,,,,,,,,
182,12,120,4,480,S,1,9012.9,0,1,1,1,0,0,0,0,1,1,0,1,,,,,,,,,,,,
